,category,term,tf_idf
655,Красота,119,0.0001631709695821434
656,Автотовары,11kbt,0.00016926238048164914
657,Автотовары,11kw,0.0006770495219265965
658,Электроника,11s,0.0006336484599039332
659,Автотовары,11t,0.00039217911666706136
660,Электроника,11t,0.0002446927787255817
661,Электроника,11v,0.0001584121149759833
662,Сад и дача,11вт,0.00037824853245414623
663,Красота,11г,0.00010563555871494477
664,Электроника,11ггц,0.0003168242299519666
665,Автотовары,11квт,0.0003385247609632983
666,Зоотовары,11л,0.000613196865603912
667,Красота,11мл,0.00010563555871494477
668,Канцтовары,11см,0.0004082771138156663
669,Для ремонта,11х22,0.00032183112449507643
670,Автотовары,12,0.00020031158659317142
671,Аксессуары,12,7.972822852140291e-05
672,Бытовая техника,12,4.727607867594834e-05
673,Детям,12,0.00027417916291494715
674,Для ремонта,12,0.00010579646781922054
675,Дом,12,6.859368205613528e-05
676,Женщинам,12,1.398367024525291e-05
677,Здоровье,12,0.00013328382457331695
678,Зоотовары,12,8.063118514157714e-05
679,Игрушки,12,5.549854178388964e-05
680,Канцтовары,12,0.0007784418125660443
681,Книги,12,7.020289115009673e-05
682,Красота,12,7.292434786081799e-05
683,Мебель,12,9.620634293663618e-06
684,Мужчинам,12,1.937049209510386e-05
685,Продукты,12,0.00019082240191705725
686,Сад и дача,12,0.00014921126881398825
687,Товары для взрослых,12,0.00019022451575706278
688,Электроника,12,0.0001301881712849038
689,Автотовары,120,0.0005289080110581078
690,Для ремонта,120,0.00023662401181201803
691,Дом,120,0.00026552836837931274
692,Здоровье,120,0.0005678135967383323
693,Зоотовары,120,0.00022542428517036158
694,Игрушки,120,3.6508189838237446e-05
695,Канцтовары,120,0.0003752285020352841
696,Красота,120,5.825083667486444e-05
697,Мужчинам,120,2.166198761072318e-05
698,Продукты,120,0.00016166390915629266
699,Сад и дача,120,0.00017381531492589844
700,Электроника,120,0.00017470704654833945
701,Автотовары,1200,9.219036396305846e-05
702,Бытовая техника,1200,0.0005221943242335168
703,Продукты,1200,0.00019161406015756095
704,Электроника,1200,8.628066374959844e-05
705,Электроника,1200x,0.0001584121149759833
706,Детям,1200г,0.002841884526424314
707,Продукты,1200г,0.0020378223282558447
708,Сад и дача,1200л,0.00037824853245414623
709,Для ремонта,1200м,0.00032183112449507643
710,Электроника,1200х,0.0001584121149759833
711,Зоотовары,1200шт,0.000306598432801956
712,Игрушки,120120,0.0001986184191358204
713,Здоровье,120160,0.0003861402039093694
714,Автотовары,1204,0.0005077871414449473
715,Автотовары,1207,0.00016926238048164914
716,Автотовары,12071,0.00016926238048164914
717,Электроника,1209,0.0001584121149759833
718,Электроника,120g,0.0001584121149759833
719,Электроника,120gb,0.0001584121149759833
720,Для ремонта,120w,0.00041139749451486534
721,Дом,120w,0.00020517821057099465
722,Красота,120w,6.751709340603425e-05
723,Для ремонта,120w32w,0.0002485597523428623
724,Дом,120w32w,0.0001239653762739075
725,Сад и дача,120x97см,0.00018912426622707312
726,Для ремонта,120г,0.00020569874725743267
727,Продукты,120г,0.0003372850963234308
728,Сад и дача,120г,0.00012087900043827265
729,Электроника,120гб,0.0003168242299519666
730,Продукты,120гр,0.00035180522737733106
731,Здоровье,120капсул,0.0001930701019546847
732,Электроника,120кг,0.0001584121149759833
733,Аксессуары,120см,0.00014408819518129038
734,Игрушки,120см,7.669945712768627e-05
735,Продукты,120таб,0.00017590261368866553
736,Дом,120х1,0.00016050835289558324
737,Зоотовары,120х100х200,0.000613196865603912
738,Дом,120х160,0.0003210167057911665
739,Дом,120х170,0.0003210167057911665
740,Дом,120х200,0.0001239653762739075
741,Мебель,120х200,0.00022602857417701407
742,Дом,120х200х30,0.00016050835289558324
743,Зоотовары,120х50см,0.000306598432801956
744,Мебель,120х60,0.00029265812147682616
745,Красота,120х70,0.00010563555871494477
746,Дом,120х80,0.0003210167057911665
747,Дом,120х90,0.0003210167057911665
748,Красота,120шт,0.0001631709695821434
749,Продукты,120шт,0.000135854821883723
750,Автотовары,121,0.0003385247609632983
751,Бытовая техника,1211,0.0004793768599784952
752,Бытовая техника,1212,0.0004793768599784952
753,Автотовары,12141,0.00016926238048164914
754,Автотовары,1216419,0.00016926238048164914
755,Детям,1217,0.0031890090798811135
756,Детям,1217кг,0.0039249342521613705
757,Детям,1218,0.0004906167815201713
758,Детям,1219,0.0004906167815201713
759,Для ремонта,122,0.0002485597523428623
760,Игрушки,122,7.669945712768627e-05
761,Автотовары,1220,0.00013072637222235378
762,Детям,1220,0.0003789179368565752
763,Детям,1222,0.0017171587353205996
764,Автотовары,1224в,0.00016926238048164914
765,Электроника,122xl,0.0001584121149759833
766,Канцтовары,122х79,0.0008165542276313326
767,Здоровье,123,0.0008638069023645883
768,Товары для взрослых,123,0.0014794045735341966
769,Электроника,123,0.00010124929231777476
770,Автотовары,12346,0.0003385247609632983
771,Игрушки,123х116см,0.0001986184191358204
772,Автотовары,125,0.00031994645928407376
773,Бытовая техника,125,7.55114281627911e-05
774,Детям,125,3.864097012826414e-05
775,Для ремонта,125,0.0009125069180458724
776,Дом,125,0.0001011330831425319
777,Здоровье,125,6.0824792981404816e-05
778,Игрушки,125,0.0001407886525869125
779,Канцтовары,125,6.431179834543199e-05
780,Книги,125,7.081966703760273e-05
781,Красота,125,6.65588397712621e-05
782,Продукты,125,5.541634853962171e-05
783,Сад и дача,125,2.979084856888348e-05
784,Ювелирные изделия,125,6.228221821582938e-05
785,Канцтовары,1250,0.0008165542276313326
786,Аксессуары,1251,0.0022387566182168685
787,Автотовары,125250,0.00016926238048164914
788,Для ремонта,125в,0.00032183112449507643
789,Детям,125г,0.0001894589684282876
790,Продукты,125г,0.000135854821883723
791,Дом,125мл,0.00016050835289558324
792,Автотовары,125мм,0.00013072637222235378
793,Сад и дача,125мм,0.0001460662975005266
794,Автотовары,125сс,0.0003385247609632983
795,Автотовары,125х,0.00016926238048164914
796,Автотовары,125х19,0.00016926238048164914
797,Автотовары,125х19с,0.00016926238048164914
798,Автотовары,125х19см,0.0030467228486696844
799,Для ремонта,125х2223,0.00032183112449507643
800,Дом,125х5см,0.00016050835289558324
801,Аксессуары,126см,0.00037312610303614477
802,Автотовары,127,0.00026145274444470756
803,Красота,127,8.15854847910717e-05
804,Автотовары,12742,0.00016926238048164914
805,Дом,127х127см,0.00016050835289558324
806,Дом,127х170см,0.00016050835289558324
807,Для ремонта,128,0.0006068010677756121
808,Игрушки,128,9.362198031701229e-05
809,Красота,128,4.9793016386985975e-05
810,Мебель,128,0.0008276946219105965
811,Электроника,128,0.0006720308407099175
812,Электроника,12800mah,0.0001584121149759833
813,Электроника,1280х,0.0004752363449279499
814,Автотовары,128g,0.00026145274444470756
815,Электроника,128g,0.0003670391680883726
816,Электроника,128gb,0.006811720943967282
817,Электроника,128mb,0.0003168242299519666
818,Электроника,128г,0.0001584121149759833
819,Электроника,128гб,0.0004752363449279499
820,Автотовары,128мм,0.00013072637222235378
821,Мебель,128мм,0.00022602857417701407
822,Дом,129,0.0006198268813695375
823,Здоровье,129,0.00014911378382671556
824,Автотовары,1292тр,0.00016926238048164914
825,Автотовары,12b,0.002200410946261439
826,Электроника,12gb,0.0001584121149759833
827,Красота,12h,0.0003169066761448343
828,Электроника,12i,0.0001584121149759833
829,Автотовары,12kbt1,0.0003385247609632983
830,Красота,12ml,0.0015845333807241715
831,Автотовары,12t1,0.0003385247609632983
832,Автотовары,12v,0.004868291360843337
833,Бытовая техника,12v,0.0003063942920886968
834,Электроника,12v,0.0003037478769533243
835,Электроника,12v12ah,0.0001584121149759833
836,Автотовары,12в,0.003353711826358743
837,Зоотовары,12в,0.0001959627541848251
838,Электроника,12в,0.00010124929231777476
839,Игрушки,12в1,0.0003067978285107451
840,Красота,12в1,0.0003263419391642868
841,Красота,12г,0.00010563555871494477
842,Автотовары,12гранным,0.00016926238048164914
843,Автотовары,12квт,0.0003385247609632983
844,Детям,12кг,0.00015678915067724705
845,Зоотовары,12кг,0.0007838510167393004
846,Продукты,12кг,0.00011242836544114359
847,Автотовары,12л,0.00013929648840777984
848,Бытовая техника,12л,0.0001972544431578284
849,Дом,12л,0.00039627677198292955
850,Зоотовары,12л,0.0002523188254774155
851,Канцтовары,12л,0.00016799825244674375
852,Сад и дача,12л,0.0014785996025227974
853,Автотовары,12м,9.219036396305846e-05
854,Детям,12м,0.0001336095460964896
855,Продукты,12м,9.580703007878048e-05
856,Сад и дача,12м,0.0006180499726438809
857,Продукты,12месяцев,0.00017590261368866553
858,Красота,12мл,0.0003169066761448343
859,Для ремонта,12мм,0.0002485597523428623
860,Зоотовары,12мм,0.00023679509135583862
861,Канцтовары,12х32см,0.0004082771138156663
862,Сад и дача,12ш,0.00018912426622707312
863,Аксессуары,12шт,0.00011827696501545279
864,Детям,12шт,0.0008553613614116073
865,Для ремонта,12шт,0.00010201700803843414
866,Дом,12шт,0.00010175884606111209
867,Здоровье,12шт,0.00036720688542466373
868,Продукты,12шт,0.0011151847654767588
869,Сад и дача,12шт,5.9950360047433654e-05
870,Товары для взрослых,12шт,0.0007337158358162091
871,Автотовары,13,0.000179748475266874
872,Для ремонта,13,0.00013670764586153327
873,Дом,13,6.81808482628693e-05
874,Зоотовары,13,6.51185463167223e-05
875,Игрушки,13,8.436926834655086e-05
876,Канцтовары,13,0.0008671411625654452
877,Книги,13,0.0002864667914165699
878,Красота,13,0.00011217986276066973
879,Сад и дача,13,0.00012050450334048685
880,Товары для взрослых,13,0.000245803534563502
881,Электроника,13,0.00043738764472790894
882,Автотовары,130,0.00023935362071873952
883,Для ремонта,130,0.00015170026694390302
884,Игрушки,130,0.00014043297047551843
885,Книги,130,5.2980563565153865e-05
886,Сад и дача,130,8.914675893212341e-05
